Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Argentina,Region of the Americas of WHO,Temperate South America,2017,3,2017-01-16,2017-01-22,,677,0,0,0,,0,0,0,0,4,4,4,329,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,4,2017-01-23,2017-01-29,,801,0,0,0,,0,0,0,0,1,1,1,393,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,5,2017-01-30,2017-02-05,,795,0,0,1,,0,1,0,0,2,2,3,384,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,6,2017-02-06,2017-02-12,,740,0,0,0,,0,0,0,0,0,0,0,355,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,7,2017-02-13,2017-02-19,,763,0,0,0,,2,2,0,0,0,0,2,366,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,8,2017-02-20,2017-02-26,,803,0,0,0,,2,2,0,0,2,2,4,390,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,9,2017-02-27,2017-03-05,,635,0,0,1,,0,1,0,0,0,0,1,302,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,10,2017-03-06,2017-03-12,,811,0,0,2,,0,2,2,0,2,4,6,383,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,11,2017-03-13,2017-03-19,,1164,0,0,3,,1,4,0,0,2,2,6,563,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,12,2017-03-20,2017-03-26,,1334,0,0,1,,4,5,2,0,2,4,9,644,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,13,2017-03-27,2017-04-02,,1350,0,0,1,,9,10,0,0,1,1,11,642,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,14,2017-04-03,2017-04-09,,1315,0,0,2,,7,9,1,0,3,4,13,625,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,15,2017-04-10,2017-04-16,,930,0,0,0,,8,8,0,0,2,2,10,424,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,16,2017-04-17,2017-04-23,,1127,0,0,1,,22,23,0,0,1,1,24,506,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2017,17,2017-04-24,2017-04-30,,601,0,0,2,,16,18,0,0,1,1,19,262,No Report
Armenia,European Region of WHO,Western Asia,2016,2,2016-01-11,2016-01-17,,394,0,159,0,,0,159,0,0,0,0,159,,No Report
Armenia,European Region of WHO,Western Asia,2016,3,2016-01-18,2016-01-24,,604,0,326,0,,0,326,0,0,0,0,326,,No Report
Armenia,European Region of WHO,Western Asia,2016,4,2016-01-25,2016-01-31,,176,0,100,0,,0,100,0,0,0,0,100,,No Report
Armenia,European Region of WHO,Western Asia,2016,5,2016-02-01,2016-02-07,,4,0,2,0,,0,2,0,0,0,0,2,,No Report
Armenia,European Region of WHO,Western Asia,2016,6,2016-02-08,2016-02-14,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,7,2016-02-15,2016-02-21,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,8,2016-02-22,2016-02-28,,44,0,20,0,,0,20,0,0,0,0,20,,No Report
Armenia,European Region of WHO,Western Asia,2016,9,2016-02-29,2016-03-06,,24,0,5,0,,0,5,0,0,0,0,5,,No Report
Armenia,European Region of WHO,Western Asia,2016,10,2016-03-07,2016-03-13,,5,0,4,0,,0,4,0,0,0,0,4,,No Report
Armenia,European Region of WHO,Western Asia,2016,11,2016-03-14,2016-03-20,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,12,2016-03-21,2016-03-27,,15,0,1,0,,0,1,0,0,0,0,1,,No Report
Armenia,European Region of WHO,Western Asia,2016,13,2016-03-28,2016-04-03,,25,0,5,0,,0,5,0,0,0,0,5,,No Report
Armenia,European Region of WHO,Western Asia,2016,14,2016-04-04,2016-04-10,,48,0,3,0,,0,3,0,0,0,0,3,,No Report
Armenia,European Region of WHO,Western Asia,2016,16,2016-04-18,2016-04-24,,44,0,1,0,,0,1,0,0,0,0,1,,No Report
Armenia,European Region of WHO,Western Asia,2016,17,2016-04-25,2016-05-01,,36,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,18,2016-05-02,2016-05-08,,45,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,19,2016-05-09,2016-05-15,,45,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,20,2016-05-16,2016-05-22,,26,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,21,2016-05-23,2016-05-29,,35,0,0,0,,3,3,0,0,0,0,3,,No Report
Armenia,European Region of WHO,Western Asia,2016,22,2016-05-30,2016-06-05,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,23,2016-06-06,2016-06-12,,11,0,0,0,,2,2,0,0,0,0,2,,No Report
Armenia,European Region of WHO,Western Asia,2016,24,2016-06-13,2016-06-19,,19,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,25,2016-06-20,2016-06-26,,22,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,26,2016-06-27,2016-07-03,,13,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,27,2016-07-04,2016-07-10,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,28,2016-07-11,2016-07-17,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,33,2016-08-15,2016-08-21,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,34,2016-08-22,2016-08-28,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,35,2016-08-29,2016-09-04,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,36,2016-09-05,2016-09-11,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,37,2016-09-12,2016-09-18,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,38,2016-09-19,2016-09-25,,16,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,39,2016-09-26,2016-10-02,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,40,2016-10-03,2016-10-09,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,41,2016-10-10,2016-10-16,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,42,2016-10-17,2016-10-23,,20,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,43,2016-10-24,2016-10-30,,20,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,44,2016-10-31,2016-11-06,,33,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,46,2016-11-14,2016-11-20,,62,0,0,34,,0,34,0,0,0,0,34,,No Report
Armenia,European Region of WHO,Western Asia,2016,47,2016-11-21,2016-11-27,,98,0,0,40,,0,40,0,0,0,0,40,,No Report
Armenia,European Region of WHO,Western Asia,2016,48,2016-11-28,2016-12-04,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,49,2016-12-05,2016-12-11,,18,0,1,0,,0,1,0,0,1,1,2,,No Report
Armenia,European Region of WHO,Western Asia,2016,50,2016-12-12,2016-12-18,,17,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2016,51,2016-12-19,2016-12-25,,33,0,0,6,,0,6,0,0,0,0,6,,No Report
Armenia,European Region of WHO,Western Asia,2016,52,2016-12-26,2017-01-01,,26,0,0,10,,0,10,0,0,0,0,10,,No Report
Armenia,European Region of WHO,Western Asia,2017,1,2017-01-02,2017-01-08,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2017,2,2017-01-09,2017-01-15,,28,0,0,2,,0,2,0,0,0,0,2,,No Report
Armenia,European Region of WHO,Western Asia,2017,3,2017-01-16,2017-01-22,,22,0,0,4,,0,4,0,0,0,0,4,,No Report
Armenia,European Region of WHO,Western Asia,2017,4,2017-01-23,2017-01-29,,22,0,0,2,,0,2,0,0,0,0,2,,No Report
Armenia,European Region of WHO,Western Asia,2017,5,2017-01-30,2017-02-05,,23,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2017,6,2017-02-06,2017-02-12,,28,0,0,0,,0,0,0,0,0,0,0,,No Report
Armenia,European Region of WHO,Western Asia,2017,7,2017-02-13,2017-02-19,,31,0,0,0,,0,0,0,0,1,1,1,,No Report
Armenia,European Region of WHO,Western Asia,2017,8,2017-02-20,2017-02-26,,45,0,0,1,,0,1,0,0,8,8,9,,No Report
Armenia,European Region of WHO,Western Asia,2017,9,2017-02-27,2017-03-05,,94,0,0,2,,0,2,0,0,16,16,18,,No Report
Armenia,European Region of WHO,Western Asia,2017,10,2017-03-06,2017-03-12,,29,0,0,0,,0,0,0,0,3,3,3,,No Report
Armenia,European Region of WHO,Western Asia,2017,11,2017-03-13,2017-03-19,,57,0,0,0,,0,0,0,0,20,20,20,,No Report
Armenia,European Region of WHO,Western Asia,2017,12,2017-03-20,2017-03-26,,60,0,0,0,,0,0,0,0,12,12,12,,No Report
Armenia,European Region of WHO,Western Asia,2017,13,2017-03-27,2017-04-02,,46,0,0,0,,0,0,0,0,16,16,16,,No Report
Armenia,European Region of WHO,Western Asia,2017,14,2017-04-03,2017-04-09,,54,0,0,0,,0,0,0,0,17,17,17,,No Report
Armenia,European Region of WHO,Western Asia,2017,15,2017-04-10,2017-04-16,,40,0,0,0,,0,0,0,11,0,11,11,,No Report
Armenia,European Region of WHO,Western Asia,2017,16,2017-04-17,2017-04-23,,24,0,0,0,,0,0,0,2,0,2,2,,No Report
Armenia,European Region of WHO,Western Asia,2017,17,2017-04-24,2017-04-30,,24,0,0,0,,0,0,0,6,0,6,6,,No Report
Armenia,European Region of WHO,Western Asia,2017,18,2017-05-01,2017-05-07,,25,0,0,0,,0,0,0,12,0,12,12,,No Report
Armenia,European Region of WHO,Western Asia,2017,19,2017-05-08,2017-05-14,,13,0,0,0,,0,0,0,2,0,2,2,,No Report
Armenia,European Region of WHO,Western Asia,2017,20,2017-05-15,2017-05-21,,15,0,0,0,,0,0,0,3,0,3,3,,No Report
Armenia,European Region of WHO,Western Asia,2017,21,2017-05-22,2017-05-28,,6,0,0,0,,0,0,0,1,0,1,1,,No Report
Armenia,European Region of WHO,Western Asia,2017,22,2017-05-29,2017-06-04,,3,0,0,0,,0,0,0,1,0,1,1,,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,1,2016-01-04,2016-01-10,31,280,,11,16,,,27,,,,0,27,253,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,2,2016-01-11,2016-01-17,19,242,,14,3,,,17,,,,0,17,223,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,3,2016-01-18,2016-01-24,7,219,,6,5,,,11,,,,0,11,207,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,4,2016-01-25,2016-01-31,15,214,,14,2,,,16,,,,0,16,197,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,5,2016-02-01,2016-02-07,9,235,,17,4,,,21,,,,0,21,212,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,6,2016-02-08,2016-02-14,22,252,,20,2,,,22,,,,0,22,222,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,7,2016-02-15,2016-02-21,11,240,,13,3,,,16,,,1,1,17,221,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,8,2016-02-22,2016-02-28,16,277,,18,6,,,24,,,,0,24,250,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,9,2016-02-29,2016-03-06,9,302,,21,,,,21,,,,0,21,273,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,10,2016-03-07,2016-03-13,20,284,,18,4,,,22,,,,0,22,258,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,11,2016-03-14,2016-03-20,18,289,,12,4,,,16,,,,0,16,267,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,12,2016-03-21,2016-03-27,25,269,,10,11,,,21,,,,0,21,241,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,13,2016-03-28,2016-04-03,35,281,,4,3,,,7,,,,0,7,269,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,14,2016-04-04,2016-04-10,18,304,,12,2,,,14,,,,0,14,284,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,15,2016-04-11,2016-04-17,24,339,,11,4,,,15,,,1,1,16,316,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,16,2016-04-18,2016-04-24,35,331,,4,4,,,8,,,,0,8,319,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,17,2016-04-25,2016-05-01,22,317,,3,3,,,6,,,1,1,7,306,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,18,2016-05-02,2016-05-08,36,386,,5,9,,,14,,,,0,14,367,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,19,2016-05-09,2016-05-15,47,420,,11,8,,,19,,,,0,19,389,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,20,2016-05-16,2016-05-22,40,449,,18,12,,,30,,,2,2,32,405,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,21,2016-05-23,2016-05-29,474,893,,14,7,0,5,26,0,0,0,0,26,860,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,22,2016-05-30,2016-06-05,426,852,,18,6,0,11,35,0,0,1,1,36,805,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,23,2016-06-06,2016-06-12,427,794,,13,9,0,17,39,0,0,1,1,40,746,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,24,2016-06-13,2016-06-19,415,852,,26,10,0,16,52,0,0,1,1,53,788,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,25,2016-06-20,2016-06-26,490,974,,17,19,0,27,63,0,0,1,1,64,897,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,26,2016-06-27,2016-07-03,545,1066,,26,22,0,44,92,0,0,5,5,97,950,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,27,2016-07-04,2016-07-10,620,1184,,25,22,0,52,99,0,0,2,2,101,1052,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,28,2016-07-11,2016-07-17,683,1251,,21,41,0,59,121,0,0,5,5,126,1078,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,29,2016-07-18,2016-07-24,755,1355,,37,94,0,108,239,0,0,0,0,239,1069,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,30,2016-07-25,2016-07-31,721,1375,,17,131,0,95,243,0,0,0,0,243,1075,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,31,2016-08-01,2016-08-07,822,1586,,24,188,0,72,284,0,0,3,3,287,1232,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,32,2016-08-08,2016-08-14,839,1660,,17,221,0,104,342,0,0,5,5,347,1227,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,33,2016-08-15,2016-08-21,1096,2025,,17,242,0,229,488,0,0,10,10,498,1495,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,34,2016-08-22,2016-08-28,1138,1921,,14,236,0,229,479,0,0,11,11,490,1367,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,35,2016-08-29,2016-09-04,1338,2183,,11,293,0,237,541,0,0,16,16,557,1569,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,36,2016-09-05,2016-09-11,1329,2189,,10,291,0,238,539,0,0,9,9,548,1586,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,37,2016-09-12,2016-09-18,1055,1837,,11,216,0,145,372,0,0,11,11,383,1404,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,38,2016-09-19,2016-09-25,1043,1788,,7,196,0,114,317,0,0,12,12,329,1408,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,39,2016-09-26,2016-10-02,925,1528,,7,146,0,83,236,0,0,6,6,242,1254,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,40,2016-10-03,2016-10-09,871,1476,,6,118,0,61,185,0,0,10,10,195,1250,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,41,2016-10-10,2016-10-16,762,1318,,5,94,0,29,128,0,0,7,7,135,1162,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,42,2016-10-17,2016-10-23,697,1099,,0,43,0,22,65,0,0,6,6,71,1017,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,43,2016-10-24,2016-10-30,660,1015,,1,26,0,19,46,0,0,8,8,54,954,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,44,2016-10-31,2016-11-06,545,937,,0,32,0,16,48,0,0,5,5,53,877,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,45,2016-11-07,2016-11-13,554,882,,0,12,0,8,20,0,0,9,9,29,848,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,46,2016-11-14,2016-11-20,478,748,,0,13,0,9,22,0,0,2,2,24,724,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,47,2016-11-21,2016-11-27,415,666,,0,15,0,12,27,0,0,3,3,30,637,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,48,2016-11-28,2016-12-04,394,627,,1,8,0,3,12,0,0,6,6,18,613,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,49,2016-12-05,2016-12-11,358,601,,0,6,0,7,13,0,0,4,4,17,582,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,50,2016-12-12,2016-12-18,362,578,,1,10,0,6,17,0,0,1,1,18,557,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,51,2016-12-19,2016-12-25,316,552,,0,18,0,2,20,0,0,0,0,20,522,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,52,2016-12-26,2017-01-01,309,442,,0,3,0,6,9,0,0,3,3,12,429,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,1,2017-01-02,2017-01-08,336,557,,2,23,0,5,30,0,0,6,6,36,521,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,2,2017-01-09,2017-01-15,363,551,,2,19,0,9,30,0,0,1,1,31,519,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,3,2017-01-16,2017-01-22,320,472,,1,18,0,6,25,0,0,3,3,28,444,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,4,2017-01-23,2017-01-29,288,448,,3,22,0,12,37,0,0,1,1,38,409,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,5,2017-01-30,2017-02-05,273,484,,2,37,0,10,49,0,0,0,0,49,433,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,6,2017-02-06,2017-02-12,239,416,,0,32,0,8,40,0,0,0,0,40,375,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,7,2017-02-13,2017-02-19,300,525,,0,21,0,9,30,0,0,1,1,31,492,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,8,2017-02-20,2017-02-26,324,530,,0,34,0,7,41,0,0,1,1,42,481,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,9,2017-02-27,2017-03-05,386,575,,0,21,0,4,25,0,0,1,1,26,548,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,10,2017-03-06,2017-03-12,346,534,,3,15,0,2,20,0,0,0,0,20,511,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,11,2017-03-13,2017-03-19,321,495,,2,19,0,9,30,0,0,1,1,31,463,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,12,2017-03-20,2017-03-26,359,545,,5,18,0,11,34,0,0,2,2,36,509,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,13,2017-03-27,2017-04-02,453,692,,3,15,0,14,32,0,0,4,4,36,662,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,14,2017-04-03,2017-04-09,423,618,,1,9,0,5,15,0,0,4,4,19,597,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,15,2017-04-10,2017-04-16,424,611,,2,6,0,9,17,0,0,0,0,17,593,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,16,2017-04-17,2017-04-23,549,744,,4,2,0,1,7,0,0,2,2,9,733,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,17,2017-04-24,2017-04-30,509,689,,0,4,0,6,10,0,0,1,1,11,675,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,18,2017-05-01,2017-05-07,513,743,,7,9,0,4,20,0,0,3,3,23,720,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,19,2017-05-08,2017-05-14,463,737,,7,5,0,3,15,0,0,1,1,16,719,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,20,2017-05-15,2017-05-21,538,757,4,7,8,0,9,28,0,0,3,3,31,725,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,21,2017-05-22,2017-05-28,554,829,1,7,6,0,11,25,0,0,9,9,34,789,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,22,2017-05-29,2017-06-04,603,846,,4,5,0,7,16,0,0,6,6,22,822,Sporadic
Austria,European Region of WHO,South West Europe,2016,1,2016-01-04,2016-01-10,,185,0,16,5,,16,37,0,0,7,7,44,,No Report
Austria,European Region of WHO,South West Europe,2016,2,2016-01-11,2016-01-17,,312,0,10,7,,21,38,0,0,14,14,52,,No Report
Austria,European Region of WHO,South West Europe,2016,3,2016-01-18,2016-01-24,,389,0,20,4,,32,56,0,0,19,19,75,,No Report
Austria,European Region of WHO,South West Europe,2016,4,2016-01-25,2016-01-31,,534,0,33,5,,41,79,0,0,88,88,167,,No Report
Austria,European Region of WHO,South West Europe,2016,5,2016-02-01,2016-02-07,,586,0,35,4,,14,53,0,0,107,107,160,,No Report
Austria,European Region of WHO,South West Europe,2016,6,2016-02-08,2016-02-14,,600,0,43,7,,49,99,0,0,118,118,217,,No Report
Austria,European Region of WHO,South West Europe,2016,7,2016-02-15,2016-02-21,,618,0,30,9,,49,88,0,0,109,109,197,,No Report
Austria,European Region of WHO,South West Europe,2016,8,2016-02-22,2016-02-28,,588,0,23,7,,48,78,0,0,105,105,183,,No Report
Austria,European Region of WHO,South West Europe,2016,9,2016-02-29,2016-03-06,,594,0,27,6,,33,66,0,0,119,119,185,,No Report
Austria,European Region of WHO,South West Europe,2016,10,2016-03-07,2016-03-13,,518,0,15,3,,26,44,0,0,117,117,161,,No Report
Austria,European Region of WHO,South West Europe,2016,11,2016-03-14,2016-03-20,,323,0,8,4,,16,28,0,0,82,82,110,,No Report
Austria,European Region of WHO,South West Europe,2016,12,2016-03-21,2016-03-27,,300,0,18,2,,18,38,0,0,70,70,108,,No Report
Austria,European Region of WHO,South West Europe,2016,13,2016-03-28,2016-04-03,,281,0,1,1,,12,14,0,0,46,46,60,,No Report
Austria,European Region of WHO,South West Europe,2016,14,2016-04-04,2016-04-10,,218,0,3,1,,7,11,0,0,27,27,38,,No Report
