NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider Last Name (Legal Name),Provider First Name,Provider Middle Name,City,State
1467914416,2,SUMMIT PHYSICIAN SERVICES,,,,CHAMBERSBURG,PA
1285196238,1,,THOMAS,ERNEST,,PHILADELPHIA,PA
1093277048,2,"RISING PHOENIX COUNSELING, LLC",,,,DEBARY,FL
1902368954,1,,ARCE-ROMAN,JESSICA,MARIE,HATILLO,PR
1811459860,1,,WRIGHT,LISA,DIANE,NEWPORT NEWS,VA
1720540776,2,"PATHWAYS COUNSELING OF SARATOGA, PC",,,,SARATOGA SPRINGS,NY
1639631682,1,,ROTTENBERG,JENNIFER,,BALTIMORE,MD
1548722598,1,,ROBBINS-WELTY,GREGG,ALAN,PITTSBURGH,PA
1457813404,1,,ROSS,TYEISHA,,NEW YORK,NY
1366904310,1,,YANICHKO,CHRISTOPHER,JAMES,NAPLES,FL
1275095226,1,,STEWARD,TYLER,,HUDSON,WI
1184186132,1,,MOSA,MARCELA,,FARMINGTON HILLS,MI
1992267942,1,,GUERRERO,TAWANNA,,NEW BEDFORD,MA
1801358858,1,,LIU,PALMILA,SHUOYI,PLANO,TX
1801847587,1,,LAGUNAS,YOLANDA,,EL PASO,TX
1487037875,1,,KAMODIA,SHALINI,,CHARLOTTE,NC
1508251216,1,,BUCHANAN,RICA,MAURICIO,CLEVELAND,OH
1720523376,2,SLEEP SOLUTIONS OF ROCKLAND LLC,,,,SPRING VALLEY,NY
1437528031,1,,WROBLEWSKI,AMBER,,IRONTON,OH
1336492669,1,,VISINSKI,SARAH,,BIDDEFORD,ME
1679899603,1,,BYRNS,KORY,,BEECHHURST,NY
1447694682,1,,BAUM,JORDAN,,NEW YORK,NY
1740277243,1,,MCDONALD,R STEVEN,,CONCORD,NC
1053510768,1,,TRZASKA,ZACHARY,,PORTLAND,ME
1861515165,1,,BINI,JOHN,K,TULSA,OK
1649796392,1,,KELLER,BROOKE,LYNN,BARBERTON,OH
1841788056,1,,MOVTCHAN,NELLIE,,SCOTTSDALE,AZ
1285182857,1,,HOWARD,BRYANT,JULIAN,SALISBURY,MD
1962588681,1,,SALAZAR,REINA,O,EASTPOINTE,MI
1932351202,1,,MURRAY,KIM,P,MIAMI,FL
1710449764,1,,SHAH,KISHAN,MITESH,INDIANAPOLIS,IN
1629530670,1,,HENTON,JAMEKA,,BIRMINGHAM,AL
1538621586,1,,LOFSTEAD,TRICIA,,WELLINGTON,FL
1447712492,1,,JAROS,JOANNA,KATHERINE,CHICAGO,IL
1356803308,2,"SAINT MEDICAL GROUP, LLC",,,,EL RENO,OK
1265994214,1,,PEREZ,EDGARDO,,ESTERO,FL
1174085120,1,,WHITEHEAD,TRISHA,MARIE,RAVENNA,OH
1083176036,1,,PRABHU,KAUSTUBH,ARVIND,ANN ARBOR,MI
1891257846,1,,BERGMANN,DANIEL,CHARLES,BREA,CA
1619439668,1,,HICKS,CHRISTINE,MARIE,SOUTHERN PINES,NC
1144298373,2,DVA RENAL HEALTHCARE INC,,,,BRENTWOOD,TN
1962602904,1,,SHAD,ZOHRA,,DALLAS,TX
1538424908,2,SAN GABRIEL ANESTHESIA ASSOCIATES LLC,,,,SAN GABRIEL,CA
1942775838,1,,GISH,JAMES,BRADLEY,HENDERSON,KY
1285977793,1,,COSME-BLANCO,WILFREDO,,GUAYNABO,PR
1770027740,1,,LANGUIDO,LAUREN,,ALBUQUERQUE,NM
1508368481,1,,TOLCHINSKY,HEIDI,,SHAKER HEIGHTS,OH
1699760488,1,,WHITE,WAYNE,,BIDDEFORD,ME
1396270468,2,"SONA MEDSPA PHYSICIAN GROUP, PLLC",,,,CHARLOTTE,NC
1528520574,1,,ABDELMALAK,MONICA,,DURHAM,NC
1437611480,1,,HOLLIFIELD,WHITNEY,DEEANNE,ELIZABETHTON,TN
1346702396,1,,HAWKE,SHANNA,L,EMMAUS,PA
1255893202,1,,MARTIN,RICK,EDMUND,DALLAS,TX
1164984118,1,,FIKE,JOSHUA,,BALTIMORE,MD
1417057811,1,,COFFELT,GRIFFIN,,NEW ORLEANS,LA
1821444761,1,,ABDEL-ATY,YASSMEEN,,SCOTTSDALE,AZ
1881658144,1,,CASTELLON,MAURICIO,JOSE,MELBOURNE,FL
1689891574,1,,BOUCHARD,TARA,,CAPE MAY COURT HOUSE,NJ
1801024484,1,,MIKULSKI,JOANNA,,MONROE,NC
1134549363,1,,MCDONALD,DOROTHY,E.,COLUMBUS,OH
1316405319,1,,WILBORN,ROIAN,MARIE,SPRINGFIELD,MO
1851818298,2,DECATUR HOME DIALYSIS LLC,,,,FORT WORTH,TX
1508293341,1,,WILSON PIMENTEL,ELIZABETH,,CORPUS CHRISTI,TX
1295290765,2,MOVING FORWARD INC.,,,,HYANNIS,MA
1881013647,1,,FOLZ,JOSEPH,,LOUISVILLE,KY
1124591318,1,,MILLER,TYLER,D,BOWLING GREEN,KY
1225343601,1,,DAN,JENNIFER,MARIE,LA JOLLA,CA
1942274535,1,,PARK,CARL,H,PLYMOUTH MEETING,PA
1376005322,2,1215 THOMASVILLE GARLAND PROFESSIONAL PLLC,,,,GARLAND,TX
1700348752,1,,CHAN,BRIAN,MAN,NEW YORK,NY
1932300472,1,,AZADI,REZA,JOHN,TULSA,OK
1821257478,1,,BELUR,PALLAVI,,ROCKVILLE,MD
1104147230,1,,WEISER,LISA,,BROOKLYN,NY
1598721250,1,,TUCHEK,JAMES,MICHAEL,DOWNERS GROVE,IL
1073075024,1,,DESHMUKH,ASHWIN,PRAMOD,BRIDGEPORT,CT
1982166930,1,,HERNANDEZ,JENNIFER,ANN,CHERRY HILL,NJ
1609338656,1,,KHAN,MUHAMMAD ATIQUE ALAM,,ABINGTON,PA
1518429562,1,,NOUKELAK,GERMAINE,YEKU,WASHINGTON,DC
1427510478,2,DONOVAN PAVING LLC,,,,WARRENTON,VA
1336601384,1,,CHOI,JANE,,LIVERPOOL,NY
1245792290,1,,ARBOGAST,LORI,LEE,LISBON,OH
1154883106,1,,DECOWSKI TURCIOS,ALYSSA,MAY,WOODLAND HILLS,CA
1063974012,1,,SAUTTER,TODD,,TOLEDO,OH
1407317415,1,,HUYNH,RYAN,KIMLONG,MINNEAPOLIS,MN
1972065928,1,,HOLTHUSEN,JON,M,SAINT CLOUD,MN
1699882373,1,,WILSON,KATHLEEN,,ALBANY,NY
1740664515,1,,GONZALEZ VELEZ,MIGUEL,,SCOTTSDALE,AZ
1114988011,1,,WISE,VIRGINIA,LEA,HAGERSTOWN,MD
1750358370,1,,ANADU,JULIET,,WALDORF,MD
1023087756,1,,NWANAGU,JONATHAN,O,COLUMBIA,SC
1881156834,1,,GAMA,FIRDOUSE,,TOLEDO,OH
1699237644,1,,PAREKH,JAY,,BRIDGEPORT,CT
1508328550,1,,GIRDEN,ALEX,,PHILADELPHIA,PA
1770093130,2,WICHITA MEDICAL GROUP PLLC,,,,WICHITA FALLS,TX
1134372873,2,"BENNETT EYECARE MIDWEST, LLC",,,,PLATTE CITY,MO
1417419466,1,,ROBINSON,SHANICE,LEEANN,KANSAS CITY,MO
1326500372,1,,MARVANIA,CHAND,C,VINELAND,NJ
1235691288,1,,KHONSARI,NEEMA,KAZEM,FRIENDSWOOD,TX
1144782194,1,,ELHUSSEINY,ABDELRAHMAN,MAHMOUD,MIAMI,FL
1053873000,1,,TOMES,SEAN,CHARLES,DALLAS,TX
1962964916,1,,HOXIE,SEAN,MATTHEW,CANTON,MA
1871055822,2,"EASTLAND DIALYSIS CENTER, LLC",,,,EASTLAND,TX
1114485315,2,ALTRU 2018 LLC,,,,GRAND FORKS,ND
1326576570,2,"POINTES ALLERGY AND ASTHMA CENTER, P.C.",,,,SAINT CLAIR SHORES,MI
1205904760,1,,SEDBERRY,MARTHA,,HOPKINSVILLE,KY
1730526880,1,,SOH,INA,,SCOTTSDALE,AZ
1578723128,1,,GAMMON,ALLISON,,MALTA,NY
1386651719,1,,CHIU,YU-WEN,,SAN FRANCISCO,CA
1881158830,1,,PATTERSON,MAYTE,,EAGLE PASS,TX
1780146738,1,,RIZOR,JAMES,HAROLD,COOPERSTOWN,NY
1699237651,1,,BARCLAY,TESSA,RAE,DURHAM,NC
1508328568,1,,PEACOCK,JON,ROBERT,DURHAM,NC
1417419474,1,,HABIB,ANAND,,HOUSTON,TX
1326500380,1,,SIMMONS,KRISTEN,,HOUSTON,TX
1235691296,1,,HUSSEY,DANIEL,K,JAMAICA PLAIN,MA
1144782103,1,,KAMARA,SORNA,T,ALBANY,GA
1053873018,1,,SHUKLA,ANANT,,BRIDGEPORT,CT
1962964924,1,,XHEMALI,XHILDA,,LEXINGTON,KY
1871055830,2,HOPEBRIDGE LLC,,,,INDIANAPOLIS,IN
1780146746,1,,THOMAS,FREDERICK,,NEW YORK,NY
1598227555,1,,WITHERSPOON,JARNAE,L,FARMINGTON HILLS,MI
1407318462,1,,MILLER,SAMANTHA,,PITTSBURGH,PA
1316409378,1,,SCHENKEL,STEPHANIE,,MISHAWAKA,IN
1225590284,1,,ECKENSTEIN,MIDORI,JEANNE,SALT LAKE CITY,UT
1134681190,1,,STEWARDSON,KENDALL,,WEST DES MOINES,IA
1780795724,1,,BERGELSON,BRUCE,A.,SKOKIE,IL
1346675691,1,,JONES,LARAE,J,JACKSONVILLE,FL
1043772007,1,,ROY,PRIYA,P,MADISON,WI
1447649280,1,,OUELLETTE,MARK,,ALBANY,NY
1447361175,1,,KING,KIMBERLY,LYNN,HOUSTON,TX
1841601556,1,,JACKSON,JAMES,BRIAN,JACKSON,MS
1265894810,1,,BHAVSAR,INDIRA,,CHARLOTTESVILLE,VA
1689828238,1,,ALRAIES,M. CHADI,,OAK LAWN,IL
1457645707,1,,ABRAHIM,MENA,,TARRYTOWN,NY
1609161116,1,,HAREZLAK,DAVID,,CHICAGO,IL
1154327443,1,,SEIFERT,TIMOTHY,A,PHILLIPSBURG,KS
1114405479,1,,SIX,ELIZABETH,ROXANNE KELSO,CHICAGO,IL
1811160021,2,WALGREEN CO,,,,DANVILLE,IL
1689139586,1,,HALL,RACHEL,,CHARLOTTE,NC
1689136640,2,"FAMILY FIRST HOME HEALTHCARE, INC.",,,,PARAMOUNT,CA
1497217459,1,,BEAGLEY,BRITNI,LYNN,DENVER,CO
1346558392,1,,KLUFAS,MICHAEL,ADRIAN,PLYMOUTH MEETING,PA
1316411655,2,CRITTENDEN COMMUNITY HOSPITAL LLC,,,,MARION,KY
1952446486,1,,AHMED SAAD,HOSSAM,K,CHARLOTTESVILLE,VA
1952863912,1,,TURNER,DIAMOND,,EDMOND,OK
1861954828,1,,ANASTASIO,ALBERT,,CHAMPAIGN,IL
1770045734,1,,FUENTES,GILBERTO,,BRONX,NY
1306308366,2,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA, LLC",,,,BIRMINGHAM,AL
1215499272,1,,FEIST,CATHERINE,,GRAHAM,TX
1124580188,2,"EDP OF PENNSYLVANIA, PC",,,,IRWIN,PA
1033671094,1,,PREVOST,TRACI,MICHELLE,MASSAPEQUA,NY
1942762901,1,,BOYD,KACI,,BIRMINGHAM,AL
1851853816,2,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,,,,SIOUX FALLS,SD
1760944722,1,,DECKER,HANNAH,,SAN FRANCISCO,CA
1588126544,1,,MORFIS,STEFANOS,,ROCHESTER,NY
1396207353,1,,WILSON,JOYCELYN,AMPON,MINNEAPOLIS,MN
1205398260,1,,HORN,CALLIE,PAIGE,NEW YORK,NY
1114489176,2,PEDIATRIC GROUP UNIV OF ROCHESTER,,,,ROCHESTER,NY
1023570082,1,,GULATI,ARSHPREET,SINGH,EAST MEADOW,NY
1932661998,1,,JOHNSON,HILLARY,RAY,SAINT GABRIEL,LA
1841752805,1,,GAST,KATIE,KRISTEN,COLUMBUS,OH
1750843710,1,,BOONE,MEGUMI,D.,SHREVEPORT,LA
1417971458,1,,SANTIAGO SANCHEZ,MICHELANGELO,,SAN JUAN,PR
1649548926,1,,BERRY,CHRISTY,ANN,ROGERS,AR
1154392686,2,FLORIDA DEPARTMENT OF HEALTH,,,,FORT MYERS,FL
1629185939,1,,EPSTEIN,JEAN,NM,HICKORY,NC
1801252358,1,,ADELMAN,LAUREN,A,CINCINNATI,OH
1922211390,1,,CHO,LESLIE,D,KAHULUI,HI
1326181579,1,,TANNER,NATHAN,JOHN,BILLINGS,MT
1679860258,1,,WEEMES,KRISTOPHER,ROSS,FORT PAYNE,AL
1407356710,2,REFRACTIONS LLC,,,,SAINT AUGUSTA,MN
1982165510,1,,MORTENSEN,ANGELA,CHRISTINE,ST. LOUIS,MO
1932651296,2,THE SOUND RELIEF CENTER LLC,,,,HIGHLANDS RANCH,CO
1225551591,1,,DEMETRIOU,MELISSA,,SOUTH BEND,IN
1225501919,2,J-PREET INC.,,,,NEWBURGH,NY
1124273966,1,,VASSAR,KATHRYN,M,WEST CHAZY,NY
1720105851,2,"SCOTT APPALACHIAN INDUSTRIES, INC.",,,,HUNTSVILLE,TN
1912974080,1,,BIGLER,DEBORAH,LYNNE,PICKERINGTON,OH
1356893465,1,,MAHFOUZ,MAHMOUD,,MIAMI,FL
1669934626,2,ACCEPT FAMILY COUNSELING INC,,,,HESPERIA,CA
1578025532,1,,SELLERS,CORTLANDT,MERCY,NEWPORT NEWS,VA
1487116448,2,SELECT PHYSICIANS ALLIANCE,,,,TAMPA,FL
1164980769,1,,LEGATOR,HANNA,,CHICAGO,IL
1770071573,1,,WILLIAMS,JUANITA,LINN,ROGERS,AR
1295297257,1,,ROSENTSVEYG,LORAINE,,BROOKLYN,NY
1104388164,2,THOMAS ALAN MOLSTAD,,,,SIOUX CITY,IA
1013479070,1,,FAGYAS,SARA,ANN,ORCHARD PARK,NY
1922560986,1,,OWENS,COURTNEY,ELAINE,COLUMBIA,MO
1831651892,1,,DAY,WHITNEY,ALICE,SPRINGFIELD,MO
1740742709,2,YORKVILLE VISION LLC,,,,SANDWICH,IL
1659833614,1,,SAINI,MANVEER,,CHERRY HILL,NJ
1568924520,1,,MCDONALD,JOSHUA,TODD,GREELEY,CO
1477015436,1,,CHICK,JORDAN,,DURHAM,NC
1386106342,1,,COBLEIGH,STEVEN,,TAYLORSVILLE,UT
1194287151,1,,HAMMAR,DAGAN,,INDIANAPOLIS,IN
1003378068,1,,SMITH,RAEGAN,M,WADING RIVER,NY
1912469974,2,MICHIGAN EAR INSTITUTE PLLC,,,,FARMINGTON HILLS,MI
1821550880,1,,KHABBAZ,RAMZY,CHARLES,CHICAGO,IL
1174042212,1,,MUNGIN,KING,DAVID,JACKSONVILLE,FL
1871572487,1,,KAUFMAN,STUART,,MORRISTOWN,NJ
1093123903,2,TOTAL RENAL CARE INC,,,,BRENTWOOD,TN
1750703062,2,"SOUTH BAY MENTAL HEALTH CENTER, INC.",,,,BROCKTON,MA
1447339023,1,,HARSEN,DOROTHY,L,SPRINGFIELD,MO
1013972751,2,HOSPICE CARE NETWORK,,,,WOODBURY,NY
1497156673,1,,KANATT,FEBY,JAMES,FLORAL PARK,NY
1285105429,1,,SODERSTROM,RUTH,,FARGO,ND
1659821197,1,,COLLINS,TONYA,LAREE,CHICAGO,IL
1831298959,2,NAVAL MEDICAL CENTER PORTSMOUTH,,,,PORTHSMOUTH,VA
1730641796,1,,MCFARLAND,KELLI,,SANDY,UT
1649732603,2,"FAMILY HEALTH CENTERS, INC.",,,,LOUISVILLE,KY
1558823518,2,CITY OF HOPE MEDICAL FOUNDATION,,,,MONROVIA,CA
1467914424,1,,BILLETDEAUX-DEELY,JAMIE,,SEATTLE,WA
1376005330,1,,WILKINS,TIFFANY,ELIZABETH,PITTSBURGH,PA
1114122033,1,,AXELROD-MALAGOLD,SARA,H,TARRYTOWN,NY
1518113562,1,,ALI,SYED,O,MAYWOOD,IL
1285196246,2,EDP OF PENNSYLVANIA PC,,,,WEST MIFFLIN,PA
1093277055,1,,CAMPANELLA,JANET,,HOLBROOK,NY
1902368962,1,,KHOORY,JOSEPH,,WELLESLEY,MA
1811459878,1,,MANDAVA,LAKSHMI DEVI,RANJAN,ROCHESTER,NY
1720540784,1,,MOGK,DYLAN,,BOISE,ID
1639631690,1,,GANDHAM,GAUTAMI,,IRVING,TX
1548722507,1,,MCCURDY,ULRICHE,FOUEDJI NANA,ROGERS,AR
1548655665,1,,LAM,YOSVAN,ROBERTO,ORLANDO,FL
1821542473,1,,WHITE,KELLY,LYNN,CANTONMENT,FL
1265974745,1,,LOMAX,SHELITA,,NEW ORLEANS,LA
1093004012,1,,YANG,JI CAN,,BROOKLYN,NY
1023096864,2,"SOUTH BAY MENTAL HEALTH CENTER, INC.",,,,BROCKTON,MA
1053589689,1,,HIZONA,MINA,JOY,INDIANAPOLIS,IN
1356579726,1,,CASIAS,TIMOTHY,WADE,MIDDLETON,WI
1235387507,1,,AZER,ANDREW,ELIA,TARRYTOWN,NY
1154635423,1,,KAUR,JASRUP,,TINTON FALLS,NJ
1184842965,1,,KAKAR,KSHITIJ,,CINCINNATI,OH
1629582705,1,,COLANGELO,FELICITY,,PORTLAND,ME
1760805329,1,,DOUGLAS,SAURA,C,TULSA,OK
1033294558,2,"SOUTH BAY MENTAL HEALTH CENTER, INC.",,,,BROCKTON,MA
1457813412,1,,GILL,VANESSA,,MOBILE,AL
1366904328,2,"VISION CONSULTANTS, PC",,,,RENO,NV
1275095234,1,,RAFAT,UMMARA,,CHICAGO,IL
1184186140,1,,BEECHAR,ARPITA,BHIKA,HOUSTON,TX
1992267959,2,"SAINT MEDICAL GROUP, LLC",,,,EL RENO,OK
1801358866,1,,BADU,SUSAN,,ALLENTOWN,PA
1710449772,2,"WOODLEY PARK CLINICAL SERVICES, LLC",,,,UPPER MARLBORO,MD
1629530688,1,,WILLIAMS,ANGELA,P,SUFFOLK,VA
1538621594,1,,GOIKHBERG,KASANIA,,BURLINGTON,VT
1447712401,1,,GIBBONS,PATRIC,WILLIAM,BOSTON,MA
1568706836,1,,GALLO,PATRICIA,,TRAVERSE CITY,MI
1366405342,2,RENAL TREATMENT CENTERS CALIFORNIA INC,,,,BRENTWOOD,TN
1013949759,1,,CHOINIERE,G.,LAURENT,CHARLOTTE,NC
1265994222,1,,WILLIAMS,AUSTIN,TREVOR,SHREVEPORT,LA
1689994733,1,,JACKSON-RABINOWITZ,CLAIRE,LOUISE,NEW YORK,NY
1417098377,2,"HEGIRA HEALTH, INC.",,,,LIVONIA,MI
1225088305,1,,JAY,JONATHAN,K,OXFORD,FL
1730664871,1,,YAGUNIC,KATHRYN,,CHICAGO,IL
1407845092,2,TEMECULA VALLEY EMERGENCY MEDICAL ASSOCIATES,,,,OKLAHOMA CITY,OK
1356803316,1,,KOVACS,GRANT,,WARRENSVILLE HEIGHTS,OH
1336261056,1,,BRUNETTI,VITO,ANTHONY,TARRYTOWN,NY
1619438629,1,,WIEMANN,BRIANNE,,ALBUQUERQUE,NM
1083176044,1,,DOLAK,KATIE,DANIELLE,DALLAS,TX
1891257853,1,,MARTINEZ ESCALA,MARIA ESTELA,,BURR RIDGE,IL
1700348760,1,,VALENTINE,EMILY,,WATSEKA,IL
1619439676,1,,CARVALHO,STEPHANIE,MARIE,FARMINGTON,CT
1528520582,1,,RICH,SHANNON,MARIE,LOUISVILLE,KY
1891266821,1,,MOSS,ERIC,A,INDIANAPOLIS,IN
1124448188,2,SOUTHERN GRACE HOSPICE AND PALLIATIVE CARE,,,,MCDONOUGH,GA
1205051497,2,DOCTOR'S CHOICE HOME CARE INC,,,,SARASOTA,FL
1952577504,1,,SINGH,AMITA,,BURR RIDGE,IL
1437611498,1,,REEDER,RAYE,,TULSA,OK
1346702305,1,,SWANSON,KRISTI,LYNN,ST AUGUSTINE,FL
1255893210,1,,KIBBY,STEPHANIE,LYNN,CHERRY HILL,NJ
1164984126,1,,BORDELON,BRIAN,,TULSA,OK
1073075032,1,,ZELMAN,BRANDON,,BUFFALO GROVE,IL
1982166948,1,,MALIM,NASIR,,BRONX,NY
1790247757,1,,BOUDREAUX,JEREMY,PAUL,QUINCY,IL
1609338664,1,,SMITH,ABIGAIL,KRISTIN,SYRACUSE,NY
1518429570,1,,ARSHAD,MUZAMIL,,ROMEOVILLE,IL
1427510486,1,,WALSH,MARIE,HELEN,ARPIN,WI
1336601392,1,,LUCAS,AMBER,,RICHMOND,TX
1245792209,1,,BOUCEK,MATTHEW,EDWARD,NAPLES,FL
1154883114,1,,LACSAMANA,NORMAN,,TAMPA,FL
1891131223,1,,THRUN,REBECCA,,TULSA,OK
1013303031,1,,PUTNAM,ABBEY,MARIE,KNOXVILLE,TN
1629386222,1,,GIVLER,JOHN,SCOTT,BALTIMORE,MD
1043509250,1,,GENTRY,MICHAEL,BENJAMIN,CHARLOTTE,NC
1669422762,1,,ZETKULIC,MARYGRACE,,HACKENSACK,NJ
1285928184,1,,BODNAR,DAVID,JAMES,NEW YORK,NY
1952789604,2,WALGREEN CO,,,,DANVILLE,IL
1952863995,2,PROSPERITY HEALTHCARE LLC,,,,SAINT LOUIS,MO
1063974020,1,,SHARP,RACHEL,ELAINE,SHREVEPORT,LA
1972065936,1,,TRAN,PETER,,SHREVEPORT,LA
1881156842,1,,DRYTON,GILLIAN,,LENEXA,KS
1790247765,2,CALM SEAS PSYCHOTHERAPY,,,,LIBERTY,NY
1609338672,2,"L.O.V.E. YOUR SPEECH, PLLC",,,,BOCA RATON,FL
1518429588,1,,GALLAGHER,ANDREW,,MANCHESTER,CT
1427510494,2,L&W COUNSELING LLC,,,,FOUNTAIN,CO
1336601301,1,,SCHWARTZ,JACOB,,NEW YORK,NY
1245792217,1,,HENNEKE,CASEY,,GOLIAD,TX
1154883122,1,,AKRAM,NIDA,,FARMINGTON,CT
1063974038,1,,MOHAMMAD,MOHAMMAD,,DANVILLE,PA
1972065944,2,SUMMIT PHYSICIAN SERVICES,,,,CHAMBERSBURG,PA
1407327299,1,,LONG,JEFFREY,A,GREEN BAY,WI
1740408780,1,,MASON,DAWN,MARIE,GASTONIA,NC
1962927673,2,PURPOSE HOME HEALTHCARE LLC,,,,SAINT PAUL,MN
1629230040,1,,AGARWAL,RAJ,,GLEN ALLEN,VA
1346351277,1,,MOHIUDDIN,SYED,M,OMAHA,NE
1922589795,1,,MURPHY,SANDRA,M,KNOXVILLE,TN
1699237669,1,,CLOFER,KIMBERLEY,,NEW ORLEANS,LA
1508328576,1,,DANELLO,GRACE,ANN,CHAPEL HILL,NC
1326500398,1,,ORTIZ,GABRIEL,,SAN JOSE,CA
1235691205,1,,CHANG,MARIANA,,STAMFORD,CT
1144782111,1,,SCOTT,EMILY,KATHLEEN MARTIN,AURORA,CO
1053873026,1,,HARRIS,MELANIE,,MORGANTON,NC
1053799544,1,,TAYLOR,EMILY,PINTO,NEW HAVEN,CT
1255573382,1,,NAGY,JENNIFER,M,GERMANTOWN,WI
1427488915,1,,FLOYD,STEPHANIE,CLAIRE,GREENDALE,WI
1730496183,1,,MISCHKA,MELISSA,FRANCES,HELENDALE,CA
1427376698,1,,BURACHINSKY,DENNIS,ANDREW,TARRYTOWN,NY
1679502405,1,,SAMUELSON,MARK,,SCITUATE,MA
1861599615,2,NAVAL MEDICAL CENTER PORTSMOUTH,,,,CHESAPEAKE,VA
1962884304,2,STAR VIEW BEHAVIORAL HEALTH INC.,,,,LONG BEACH,CA
1942704747,1,,COMPTON,CRYSTAL,DAWN,CARRIE,KY
1346371614,1,,BROWN,CANDACE,DENISE,COLORADO SPRINGS,CO
1932629862,1,,JONES,NICOLE,A,RANCHO CORDOVA,CA
1609966936,2,NAVAL MEDICAL CENTER PORTSMOUTH,,,,PORTSMOUTH,VA
1063934404,1,,SWOPE,PHILIP,M,SPRINGFIELD,MO
1154323749,1,,FICHTEL,JILL,C,CHARLOTTE,NC
1881156859,1,,LI,JESSICA,,INDIANAPOLIS,IN
1962964932,1,,SHAH,VIRAJ,RAJIV,METUCHEN,NJ
1871055848,1,,SMITH,KAYLEE,DIANE,GALESBURG,IL
1780146753,2,ONCOLOGY HEMATOLOGY CARE INC,,,,CINCINNATI,OH
1598227563,1,,RINALDI,BRYAN,SCOTT,CROMWELL,CT
1407318470,1,,CALIGIURI,THOMAS,GENE,SHREVEPORT,LA
1316409386,1,,CAYANAN,KEVIN,,ELMHURST,IL
1033574751,1,,NEWMAN,FRANCESCA,M,KINGWOOD,TX
1528325453,1,,CALLOWAY,HOLLIN,ELIZABETH,TARRYTOWN,NY
1427554492,2,"RIVERCITY FAMILY MEDICINE, PLLC",,,,HIXSON,TN
1134198864,1,,MCCARREN,VICKI,R,SARASOTA,FL
1225042914,1,,DOAN,JIMMY,DUNG,PASADENA,TX
1629539739,1,,EOFF,AUNDRIA,NICHELLE,SPRINGFIELD,MO
1982890174,2,"DELTA HEALTH, PA",,,,BROOKSVILLE,FL
1225590292,1,,SONG,DIANA,JI-HAE,SHREVEPORT,LA
1134681109,1,,MIMS,MALAKA,,QUINCY,MA
1043772015,1,,WALSH,BRIAN,PATRICK,HOLLYWOOD,FL
1952863920,1,,SAY,BRANDON,,STANFORD,CA
1861954836,1,,KLEIN,MAX,W,BROOKLYN,NY
1689136657,2,HEATH BRYAN COLEMAN OF TEXAS DDS PLLC,,,,HUMBLE,TX
1497217467,1,,CATT,DANIEL,,HOUSTON,TX
1306308374,1,,NELSON,SARAH,,GALESBURG,IL
1215499280,1,,LEMBKE,KELLY,,WICHITA,KS
1124580196,2,"MINT DENTISTRY, PLLC",,,,IRVING,TX
1033671003,2,"STAT WELLNESS CENTER, PLLC",,,,COLUMBIA,TN
1942762919,1,,CHIU,MICHAEL,CHUNZHONG,CHERRY HILL,NJ
1851853824,1,,LEBLANC,CHERYL,,FARMINGTON HILLS,MI
1326015157,1,,BOURGHLI,MAHMOUD,,SPRING HILL,FL
1902878226,1,,SCHMIDT,RICKY,RON,PURCELL,OK
1912996273,1,,CHABOT,FRANCIS,E,UTICA,NY
1053578534,1,,CAMACHO-HALILI,MARIE,M,TARRYTOWN,NY
1376998351,1,,LIBOIRON,MIREILLE,,LITTLE ROCK,AR
1558705285,1,,MANI,VIBITHA,,OKLAHOMA CITY,OK
1801885892,1,,FINGER,LERON,JEREMY,NEW ORLEANS,LA
1932126240,2,WAL-MART STORES EAST LP,,,,BENTONVILLE,AR
1174602924,1,,HULL,ROBERT,WARREN,MORGANTOWN,WV
1356492193,1,,CARRILLO,DIANE,E.,TUCSON,AZ
1518942341,1,,AVITABILE,ANTHONY,,HIXSON,TN
1427413699,1,,FAHEY,KYLE,,STANFORD,CA
1588056311,1,,CORTES,SUSANN,,NEW YORK,NY
1104895648,1,,THEOBALD,TIMOTHY,A,BIDDEFORD,ME
1942281001,2,"GME MEDICAL SUPPLY, INC.",,,,ORLANDO,FL
1376999227,1,,HU,ZILAN,,ORLANDO,FL
1447332457,1,,PANCHAMUKHI,VARADENDRA,B,DALLAS,TX
1508341884,1,,PARTIN,KARI,RAE,DOUGLAS,GA
1861407942,2,WALGREEN CO,,,,DANVILLE,IL
1700855723,2,DVA HEALTHCARE RENAL CARE INC,,,,BRENTWOOD,TN
1144690660,1,,HUNDAL,DILRAJ,,IMPERIAL BEACH,CA
1255477030,2,GRACE HOSPICE OF OKLAHOMA LLC,,,,TULSA,OK
1225271174,1,,WALSH,RONALD,P,ALLENTOWN,PA
1760944730,1,,ZALESKI,CODY,,MELBOURNE,FL
1679035646,1,,GIROLANDO,ANDREW,M.,SHREVEPORT,LA
1588126551,1,,ESTIME,AHMINCHIE,,ROXBURY,MA
1396207361,1,,BURCH,ALEXANDER,STEVEN,RIVER RIDGE,LA
1205398278,1,,SITO,TINA,ARRIGO,ROCKVILLE,MD
1114489184,2,PRECIOUS MOMENTS HOME HEALTHCARE AGENCY LLC,,,,CLEVELAND,OH
